cl_person_id,full_name,display_name,court_id,seat_id,status,is_chief,appointing_president,president_party,nomination_date,confirmation_date,commission_date,senior_date,term_expiration_date,jd_school,jd_year,aba_rating,cl_profile_url,photo_url,photo_source,photo_license,fedsoc_reported,fedsoc_basis,fedsoc_source,acs_reported,acs_basis,acs_source,data_verified,notes
450,Naomi Reice Buchwald,Buchwald,nysd,NYSD1704,senior,false,William J. Clinton,Democratic,1999-02-12,1999-09-13,1999-09-22,2012-03-21,,Columbia Law School,1968,Well Qualified,https://www.courtlistener.com/person/450/naomi-reice-buchwald/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2045,Victor Marrero,Marrero,nysd,NYSD0308,senior,false,William J. Clinton,Democratic,1999-05-27,1999-10-01,1999-10-05,2010-12-31,,Yale Law School,1968,Qualified,https://www.courtlistener.com/person/2045/victor-marrero/,https://upload.wikimedia.org/wikipedia/commons/e/eb/Victor_Marrero.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Victor_Marrero.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
794,George B. Daniels,Daniels,nysd,NYSD1307,senior,false,William J. Clinton,Democratic,1999-08-05,2000-02-24,2000-03-09,2021-05-01,,"University of California, Berkeley, School of Law",1978,Well Qualified,https://www.courtlistener.com/person/794/george-b-daniels/,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/George_B._Daniels_2025.jpg/330px-George_B._Daniels_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:George_B._Daniels_2025.jpg,CC0,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3144,Laura Taylor Swain,Swain,nysd,NYSD2802,active,true,William J. Clinton,Democratic,2000-04-25,2000-06-16,2000-07-11,,,Harvard Law School,1982,Qualified,https://www.courtlistener.com/person/3144/laura-taylor-swain/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
567,P. Kevin Castel,Castel,nysd,NYSD1804,senior,false,George W. Bush,Republican,2003-03-05,2003-09-17,2003-09-22,2017-08-05,,St. John's University School of Law,1975,Well Qualified,https://www.courtlistener.com/person/567/p-kevin-castel/,https://upload.wikimedia.org/wikipedia/commons/e/e6/Kevin_Castel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Kevin_Castel.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1703,Kenneth M. Karas,Karas,nysd,NYSD2404,active,false,George W. Bush,Republican,2003-09-18,2004-06-03,2004-06-13,,,Columbia Law School,1991,Well Qualified,https://www.courtlistener.com/person/1703/kenneth-m-karas/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
766,Paul Austin Crotty,Crotty,nysd,NYSD2504,senior,false,George W. Bush,Republican,2005-02-14,2005-04-11,2005-04-15,2015-08-01,,Cornell Law School,1967,Well Qualified,https://www.courtlistener.com/person/766/paul-austin-crotty/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2900,Cathy Seibel,Seibel,nysd,NYSD1107,senior,false,George W. Bush,Republican,2008-03-11,2008-07-22,2008-07-30,2025-11-03,,Fordham University School of Law,1985,Well Qualified,https://www.courtlistener.com/person/2900/cathy-seibel/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1152,Paul G. Gardephe,Gardephe,nysd,NYSD1403,senior,false,George W. Bush,Republican,2008-04-29,2008-07-17,2008-08-08,2023-08-09,,Columbia Law School,1982,Well Qualified,https://www.courtlistener.com/person/1152/paul-g-gardephe/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
385,Vincent Louis Briccetti,Briccetti,nysd,NYSD0505,senior,false,Barack Obama,Democratic,2011-01-05,2011-04-12,2011-04-14,2023-04-21,,Fordham University School of Law,1980,Well Qualified,https://www.courtlistener.com/person/385/vincent-louis-briccetti/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Vincent_L_Briccetti.png/330px-Vincent_L_Briccetti.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Vincent_L_Briccetti.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2463,James Paul Oetken,Oetken,nysd,NYSD2902,active,false,Barack Obama,Democratic,2011-01-26,2011-07-18,2011-07-20,,,Yale Law School,1991,Qualified,https://www.courtlistener.com/person/2463/james-paul-oetken/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/JPO_Photo.jpg/330px-JPO_Photo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:JPO_Photo.jpg,CC BY-SA 4.0 — credit: JPOfanboy,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
997,Paul Adam Engelmayer,Engelmayer,nysd,NYSD0607,active,false,Barack Obama,Democratic,2011-02-02,2011-07-26,2011-07-27,,,Harvard Law School,1987,Well Qualified,https://www.courtlistener.com/person/997/paul-adam-engelmayer/,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Paul_A._Engelmayer_%28cropped%29.jpg/330px-Paul_A._Engelmayer_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Paul_A._Engelmayer_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2655,Edgardo Ramos,Ramos,nysd,NYSD0408,active,false,Barack Obama,Democratic,2011-05-04,2011-12-05,2011-12-06,,,Harvard Law School,1987,Well Qualified,https://www.courtlistener.com/person/2655/edgardo-ramos/,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Edgardo_Ramos_%28Judge%29.jpg/330px-Edgardo_Ramos_%28Judge%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Edgardo_Ramos_(Judge).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
552,Andrew Lamar Carter Jr.,Carter,nysd,NYSD0309,active,false,Barack Obama,Democratic,2011-05-19,2011-12-05,2011-12-08,,,Harvard Law School,1994,Qualified,https://www.courtlistener.com/person/552/andrew-lamar-carter-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Andrew_L_Carter_Jr.png/330px-Andrew_L_Carter_Jr.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Andrew_L_Carter_Jr.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1136,Jesse Matthew Furman,Furman,nysd,NYSD0806,active,false,Barack Obama,Democratic,2011-06-07,2012-02-17,2012-02-17,,,Yale Law School,1998,Qualified,https://www.courtlistener.com/person/1136/jesse-matthew-furman/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Jesse_M._Furman_%28Judge%29.jpg/330px-Jesse_M._Furman_%28Judge%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jesse_M._Furman_(Judge).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
45,Ronnie Abrams,Abrams,nysd,NYSD2704,active,false,Barack Obama,Democratic,2011-07-28,2012-03-22,2012-03-23,,,Yale Law School,1993,Qualified,https://www.courtlistener.com/person/45/ronnie-abrams/,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Ronnie_Abrams.jpg/330px-Ronnie_Abrams.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ronnie_Abrams.jpg,CC BY-SA 4.0 — credit: Kbarnofsky,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2867,Lorna Gail Schofield,Schofield,nysd,NYSD2605,senior,false,Barack Obama,Democratic,2012-04-25,2012-12-13,2012-12-13,2025-01-01,,New York University School of Law,1981,Well Qualified,https://www.courtlistener.com/person/2867/lorna-gail-schofield/,https://upload.wikimedia.org/wikipedia/commons/d/d7/Federal_District_Judge_Lorna_Schofield.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Federal_District_Judge_Lorna_Schofield.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1025,Katherine Polk Failla,Failla,nysd,NYSD1505,active,false,Barack Obama,Democratic,2013-01-04,2013-03-04,2013-03-05,,,Harvard Law School,1993,Well Qualified,https://www.courtlistener.com/person/1025/katherine-polk-failla/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Katherine_Failla.jpg/330px-Katherine_Failla.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Katherine_Failla.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3243,Analisa Nadine Torres,Torres,nysd,NYSD1705,active,false,Barack Obama,Democratic,2013-01-04,2013-04-18,2013-04-23,,,Columbia Law School,1984,Qualified,https://www.courtlistener.com/person/3243/analisa-nadine-torres/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Analisa_Torres_%28Judge%29_%28cropped%29.jpg/330px-Analisa_Torres_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Analisa_Torres_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2768,Nelson Stephen Román,Román,nysd,NYSD2304,active,false,Barack Obama,Democratic,2013-01-04,2013-05-09,2013-05-13,,,Brooklyn Law School,1989,Well Qualified,https://www.courtlistener.com/person/2768/nelson-stephen-roman/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Nelson_Roman_%28Judge%29_%28cropped%29.jpg/330px-Nelson_Roman_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Nelson_Roman_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
401,Vernon Speede Broderick,Broderick,nysd,NYSD0209,active,false,Barack Obama,Democratic,2013-04-15,2013-09-09,2013-09-10,,,Harvard Law School,1988,Well Qualified,https://www.courtlistener.com/person/401/vernon-speede-broderick/,https://upload.wikimedia.org/wikipedia/commons/d/db/Vernon_Broderick.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Vernon_Broderick.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3549,Gregory Howard Woods III,Woods,nysd,NYSD2005,active,false,Barack Obama,Democratic,2013-05-09,2013-11-04,2013-11-18,,,Yale Law School,1995,Qualified,https://www.courtlistener.com/person/3549/gregory-howard-woods-iii/,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Gregory_Woods_%28Judge%29.jpg/330px-Gregory_Woods_%28Judge%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Gregory_Woods_(Judge).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
532,Valerie Elaine Caproni,Caproni,nysd,NYSD1006,senior,false,Barack Obama,Democratic,2013-01-04,2013-09-09,2013-12-02,2025-01-07,,University of Georgia School of Law,1979,Well Qualified,https://www.courtlistener.com/person/532/valerie-elaine-caproni/,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Valerie_Caproni.jpg/330px-Valerie_Caproni.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Valerie_Caproni.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8908,Mary Kay Vyskocil,Vyskocil,nysd,NYSD0112,active,false,Donald J. Trump,Republican,2019-05-21,2019-12-19,2019-12-20,,,St. John's University School of Law,1983,Well Qualified,https://www.courtlistener.com/person/8908/mary-kay-vyskocil/,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Mary_Kay_Vyskocil_%28Judge%29_%28cropped%29.jpg/330px-Mary_Kay_Vyskocil_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Mary_Kay_Vyskocil_(Judge)_(cropped).jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Mary_Kay_Vyskocil&oldid=1352407279,false,,,false,Phase-2 sweep; FJC + CourtListener.
14461,Lewis Jeffrey Liman,Liman,nysd,NYSD2505,active,false,Donald J. Trump,Republican,2019-05-21,2019-12-19,2019-12-31,,,Yale Law School,1987,Well Qualified,https://www.courtlistener.com/person/14461/lewis-jeffrey-liman/,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Lewis_Liman_%28Judge%29_%28cropped%29.jpg/330px-Lewis_Liman_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Lewis_Liman_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Philip Morgan Halpern,Halpern,nysd,NYSD1805,active,false,Donald J. Trump,Republican,2019-01-23,2020-02-12,2020-02-21,,,Pace University School of Law (now Elisabeth Haub School of Law),1980,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Phillip_Halpern_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Phillip_Halpern_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
15332,John Peter Cronan,Cronan,nysd,NYSD2205,active,false,Donald J. Trump,Republican,2020-02-27,2020-08-06,2020-08-10,,,Yale Law School,2001,Well Qualified,https://www.courtlistener.com/person/15332/john-peter-cronan/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/John_P._Cronan_official_photo.jpg/330px-John_P._Cronan_official_photo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:John_P._Cronan_official_photo.jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=John_P._Cronan&oldid=1356253630,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jennifer Louise Rochon,Rochon,nysd,NYSD1308,active,false,Joseph R. Biden,Democratic,2021-12-15,2022-05-18,2022-06-13,,,New York University School of Law,1997,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Jennifer_L._Rochon.jpg/330px-Jennifer_L._Rochon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jennifer_L._Rochon.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jennifer Hutchison Rearden,Rearden,nysd,NYSD1606,active,false,Joseph R. Biden,Democratic,2022-01-19,2022-09-08,2022-10-07,,,New York University School of Law,1996,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Jennifer_Rearden_%28Judge%29.jpg/330px-Jennifer_Rearden_%28Judge%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jennifer_Rearden_(Judge).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Arun Srinivas Subramanian,Subramanian,nysd,NYSD2105,active,false,Joseph R. Biden,Democratic,2023-01-23,2023-03-07,2023-04-13,,,Columbia Law School,2004,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Arun_Subramanian.jpg/330px-Arun_Subramanian.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Arun_Subramanian.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jessica Gloria Lynn Clarke,Clarke,nysd,NYSD1905,active,false,Joseph R. Biden,Democratic,2023-01-03,2023-03-16,2023-04-20,,,Ohio State University Michael E. Moritz College of Law,2008,Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Jessica_G.L._Clarke.jpg/330px-Jessica_G.L._Clarke.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Jessica_G.L._Clarke.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Dale Edwin Ho,Ho,nysd,NYSD0905,active,false,Joseph R. Biden,Democratic,2023-01-03,2023-06-14,2023-08-18,,,Yale Law School,2005,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Dale_Ho_%28Judge%29.jpg/330px-Dale_Ho_%28Judge%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Dale_Ho_(Judge).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Margaret M. Garnett,Garnett,nysd,NYSD0506,active,false,Joseph R. Biden,Democratic,2023-07-11,2023-11-28,2024-01-09,,,Columbia Law School,2000,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Margaret_M._Garnett.jpg/330px-Margaret_M._Garnett.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Margaret_M._Garnett.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jeannette Anne Vargas,Vargas,nysd,NYSD1404,active,false,Joseph R. Biden,Democratic,2024-03-21,2024-09-10,2024-11-06,,,Yale Law School,2000,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/1/12/Judge_Jeannette_A._Vargas.png,https://commons.wikimedia.org/wiki/File:Judge_Jeannette_A._Vargas.png,Public domain (PD-USGov) — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1858,David G. Larimer,Larimer,nywd,NYWD0401,senior,false,Ronald Reagan,Republican,1987-05-05,1987-11-05,1987-11-06,2009-03-03,,Notre Dame Law School,1969,Well Qualified,https://www.courtlistener.com/person/1858/david-g-larimer/,https://library.ca2.uscourts.gov/wdny-125/wp-content/uploads/sites/3/2024/03/Larimer-e1729872951286.png,https://library.ca2.uscourts.gov/wdny-125/judges/david-g-larimer/,"Public domain (PD-USGov) — credit: 2nd Circuit Library, WDNY 125th Anniversary project",false,,,false,,,false,"Phase-2 sweep; FJC + CourtListener. photo hosted on the 2nd Circuit Library's official 'WDNY 125th Anniversary' history site (library.ca2.uscourts.gov); the site itself carries no page-level license statement. Treated as PD-USGov by the operator's explicit decision (2026-08-28, session bh manual-review pass) given it is federal-judiciary work product, not by an automated license tag."
119,Richard Joseph Arcara,Arcara,nywd,NYWD0106,senior,false,Ronald Reagan,Republican,1987-08-07,1988-02-19,1988-02-22,2015-01-03,,Villanova University School of Law,1965,Well Qualified,https://www.courtlistener.com/person/119/richard-joseph-arcara/,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Richard_J_Arcara.jpg/330px-Richard_J_Arcara.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Richard_J_Arcara.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2991,William M. Skretny,Skretny,nywd,NYWD0302,senior,false,George H.W. Bush,Republican,1990-06-12,1990-08-03,1990-08-07,2015-03-08,,Howard University School of Law,1969,Qualified,https://www.courtlistener.com/person/2991/william-m-skretny/,https://library.ca2.uscourts.gov/wdny-125/wp-content/uploads/sites/3/2024/03/Skretny.png,https://library.ca2.uscourts.gov/wdny-125/judges/william-m-skretny/,"Public domain (PD-USGov) — credit: 2nd Circuit Library, WDNY 125th Anniversary project",false,,,false,,,false,"Phase-2 sweep; FJC + CourtListener. photo hosted on the 2nd Circuit Library's official 'WDNY 125th Anniversary' history site (library.ca2.uscourts.gov); the site itself carries no page-level license statement. Treated as PD-USGov by the operator's explicit decision (2026-08-28, session bh manual-review pass) given it is federal-judiciary work product, not by an automated license tag."
2983,Charles J. Siragusa,Siragusa,nywd,NYWD0205,senior,false,William J. Clinton,Democratic,1997-07-15,1997-10-30,1997-11-05,2012-12-15,,Albany Law School,1976,Well Qualified,https://www.courtlistener.com/person/2983/charles-j-siragusa/,https://library.ca2.uscourts.gov/wdny-125/wp-content/uploads/sites/3/2024/03/Siragusa.png,https://library.ca2.uscourts.gov/wdny-125/judges/charles-j-siragusa/,"Public domain (PD-USGov) — credit: 2nd Circuit Library, WDNY 125th Anniversary project",false,,,false,,,false,"Phase-2 sweep; FJC + CourtListener. photo hosted on the 2nd Circuit Library's official 'WDNY 125th Anniversary' history site (library.ca2.uscourts.gov); the site itself carries no page-level license statement. Treated as PD-USGov by the operator's explicit decision (2026-08-28, session bh manual-review pass) given it is federal-judiciary work product, not by an automated license tag."
1174,Frank Paul Geraci Jr.,Geraci,nywd,NYWD0402,senior,false,Barack Obama,Democratic,2012-05-14,2012-12-13,2013-01-02,2023-04-01,,University of Dayton School of Law,1977,Well Qualified,https://www.courtlistener.com/person/1174/frank-paul-geraci-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Frank_Paul_Geraci_Jr.jpg/330px-Frank_Paul_Geraci_Jr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Frank_Paul_Geraci_Jr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3526,Elizabeth Ann Wolford,Wolford,nywd,NYWD0206,active,true,Barack Obama,Democratic,2013-05-16,2013-12-12,2013-12-17,,,Notre Dame Law School,1992,Qualified,https://www.courtlistener.com/person/3526/elizabeth-ann-wolford/,https://upload.wikimedia.org/wikipedia/commons/4/43/Elizabeth_A._Wolford.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Elizabeth_A._Wolford.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8645,Lawrence Joseph Vilardo,Vilardo,nywd,NYWD0107,active,false,Barack Obama,Democratic,2015-02-04,2015-10-26,2015-10-29,,,Harvard Law School,1980,Well Qualified,https://www.courtlistener.com/person/8645/lawrence-joseph-vilardo/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Lawrence_Vilardo.jpg/330px-Lawrence_Vilardo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Lawrence_Vilardo.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
14465,John Leonard Sinatra Jr.,Sinatra,nywd,NYWD0303,active,false,Donald J. Trump,Republican,2019-05-21,2019-12-04,2019-12-05,,,State University of New York at Buffalo Law School,1996,Qualified,https://www.courtlistener.com/person/14465/john-leonard-sinatra-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/John_L._Sinatra_Jr._%28Judge%29_%28cropped%29.jpg/330px-John_L._Sinatra_Jr._%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:John_L._Sinatra_Jr._(Judge)_(cropped).jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=John_Sinatra&oldid=1317027973,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Meredith Anne Vacca,Vacca,nywd,NYWD0403,active,false,Joseph R. Biden,Democratic,2024-05-14,2024-07-31,2024-08-01,,,State University of New York at Buffalo Law School,2005,Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Judge_Meredith_A._Vacca.png/330px-Judge_Meredith_A._Vacca.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Meredith_A._Vacca.png,CC0,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
547,James G. Carr,Carr,ohnd,OHND0506,senior,false,William J. Clinton,Democratic,1994-01-27,1994-05-06,1994-05-09,2010-06-01,,Harvard Law School,1969,Well Qualified,https://www.courtlistener.com/person/547/james-g-carr/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/James_G._Carr.jpg/330px-James_G._Carr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:James_G._Carr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2468,Solomon Oliver Jr.,Oliver,ohnd,OHND1302,senior,false,William J. Clinton,Democratic,1994-03-09,1994-05-06,1994-05-09,2021-02-15,,New York University School of Law,1972,Qualified,https://www.courtlistener.com/person/2468/solomon-oliver-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Solomon_Oliver_Jr.jpg/330px-Solomon_Oliver_Jr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Solomon_Oliver_Jr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
965,Peter C. Economus,Economus,ohnd,OHND0702,senior,false,William J. Clinton,Democratic,1995-02-28,1995-06-30,1995-06-30,2009-07-03,,University of Akron School of Law,1970,Well Qualified,https://www.courtlistener.com/person/965/peter-c-economus/,https://upload.wikimedia.org/wikipedia/commons/4/41/Peter_C._Economus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Peter_C._Economus.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2437,Donald C. Nugent,Nugent,ohnd,OHND0902,senior,false,William J. Clinton,Democratic,1995-04-27,1995-06-30,1995-06-30,2017-01-01,,"Cleveland State University, Cleveland-Marshall College of Law",1974,Well Qualified,https://www.courtlistener.com/person/2437/donald-c-nugent/,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Donald_C._Nugent_fuzzy.jpg/330px-Donald_C._Nugent_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Donald_C._Nugent_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1165,Patricia Anne Gaughan,Gaughan,ohnd,OHND1202,senior,false,William J. Clinton,Democratic,1995-09-29,1995-12-22,1995-12-26,2023-10-01,,Notre Dame Law School,1978,Well Qualified,https://www.courtlistener.com/person/1165/patricia-anne-gaughan/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Patricia_Anne_Gaughan_fuzzy.jpg/330px-Patricia_Anne_Gaughan_fuzzy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Patricia_Anne_Gaughan_fuzzy.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
